[11/19/2025 5:42:38 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"1111","StationTriNMName":"11","Address":"11","City":"11","Province":"11","Latitude":11,"Longitude":11,"Capacity":11,"CurrentAvailable":11,"Owner":"22","ContactPhone":"11","ContactEmail":"11@gmail.com","Description":"11","CreatedDate":"2025-11-19T17:42:15.9234047+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"11","ChargerTriNMs":[],"Location":"11"}
[11/19/2025 8:02:35 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119200234-6411","StationTriNMName":"Madd","Address":"mdmd","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdmd","ContactPhone":"0123456789","ContactEmail":"aaa@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:01:57.5022598+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"mdmd"}
[11/19/2025 8:02:35 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119200234-8441","StationTriNMName":"Madd","Address":"mdmd","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdmd","ContactPhone":"0123456789","ContactEmail":"aaa@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:01:57.5022598+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"mdmd"}
[11/19/2025 8:02:35 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119200234-8441","StationTriNMName":"Madd","Address":"mdmd","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdmd","ContactPhone":"0123456789","ContactEmail":"aaa@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:01:57.5022598+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"mdmd"}
[11/19/2025 8:11:42 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201138-8900","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:44 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201142-5228","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:45 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201143-5483","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:45 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201143-5483","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201144-9198","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201144-7441","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201144-7392","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-6767","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-8488","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-1378","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-1378","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-6290","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:46 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-2747","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-3521","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-3521","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-5042","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-5042","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-3400","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201145-3400","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-8820","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-2152","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:47 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-7803","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-5533","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-3645","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-3645","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-7304","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201146-7304","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-1392","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-1392","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-2510","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:48 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-4882","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-2779","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-7242","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-7242","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201147-7835","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:49 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201148-3733","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:52 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201151-3572","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:52 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201151-3572","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:52 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201151-3048","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:52 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201151-3048","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:11:53 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201151-5452","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:16 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201214-3717","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
[11/19/2025 8:12:16 PM] RECEIVE data from RabbitMQ.stationQueue: {"StationTriNMId":3,"StationTriNMCode":"STN-20251119201215-8101","StationTriNMName":"SAasms","Address":"msmdsm","City":"Ho Chi Minh","Province":"Ho Chi Minh","Latitude":null,"Longitude":null,"Capacity":10,"CurrentAvailable":5,"Owner":"mdsmd","ContactPhone":"0123456789","ContactEmail":"and@gmail.com","Description":"Auto-generated station","CreatedDate":"2025-11-19T20:11:38.0945081+07:00","ModifiedDate":null,"IsActive":true,"ImageURL":"","ChargerTriNMs":[],"Location":"msmdsm"}
